,country,continent,population,iso_code,new_tests_smoothed,new_tests_smoothed_per_thousand,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,diabetes_prevalence,female_smokers,male_smokers,hospital_beds_per_100k
1725,Finland,Europe,5540718,FIN,1.102,0.127,71.55,18.136,42.8,21.228,13.264000000000001,40585.721,5.76,18.3,22.6,3.28
1726,Finland,Europe,5540718,FIN,1.242,0.138,74.33,18.136,42.8,21.228,13.264000000000001,40585.721,5.76,18.3,22.6,3.28
1727,Finland,Europe,5540718,FIN,1.471,0.161,74.33,18.136,42.8,21.228,13.264000000000001,40585.721,5.76,18.3,22.6,3.28
1728,Finland,Europe,5540718,FIN,1.759,0.18600000000000005,74.33,18.136,42.8,21.228,13.264000000000001,40585.721,5.76,18.3,22.6,3.28
1729,Finland,Europe,5540718,FIN,1.949,0.197,74.33,18.136,42.8,21.228,13.264000000000001,40585.721,5.76,18.3,22.6,3.28
1730,Finland,Europe,5540718,FIN,2.187,0.21,74.33,18.136,42.8,21.228,13.264000000000001,40585.721,5.76,18.3,22.6,3.28
1731,Finland,Europe,5540718,FIN,2.472,0.222,74.33,18.136,42.8,21.228,13.264000000000001,40585.721,5.76,18.3,22.6,3.28
1732,Finland,Europe,5540718,FIN,2.806,0.243,74.33,18.136,42.8,21.228,13.264000000000001,40585.721,5.76,18.3,22.6,3.28
1733,Finland,Europe,5540718,FIN,3.137,0.271,74.33,18.136,42.8,21.228,13.264000000000001,40585.721,5.76,18.3,22.6,3.28
1734,Finland,Europe,5540718,FIN,3.499,0.29,74.33,18.136,42.8,21.228,13.264000000000001,40585.721,5.76,18.3,22.6,3.28
1735,Finland,Europe,5540718,FIN,3.717,0.28,75.13,18.136,42.8,21.228,13.264000000000001,40585.721,5.76,18.3,22.6,3.28
1736,Finland,Europe,5540718,FIN,3.822,0.268,75.13,18.136,42.8,21.228,13.264000000000001,40585.721,5.76,18.3,22.6,3.28
1737,Finland,Europe,5540718,FIN,4.017,0.262,75.13,18.136,42.8,21.228,13.264000000000001,40585.721,5.76,18.3,22.6,3.28
1738,Finland,Europe,5540718,FIN,4.213,0.249,75.13,18.136,42.8,21.228,13.264000000000001,40585.721,5.76,18.3,22.6,3.28
1739,Finland,Europe,5540718,FIN,4.496,0.241,75.13,18.136,42.8,21.228,13.264000000000001,40585.721,5.76,18.3,22.6,3.28
1740,Finland,Europe,5540718,FIN,4.902,0.252,75.13,18.136,42.8,21.228,13.264000000000001,40585.721,5.76,18.3,22.6,3.28
1741,Finland,Europe,5540718,FIN,5.207000000000002,0.244,75.13,18.136,42.8,21.228,13.264000000000001,40585.721,5.76,18.3,22.6,3.28
1742,Finland,Europe,5540718,FIN,5.789,0.29600000000000004,75.13,18.136,42.8,21.228,13.264000000000001,40585.721,5.76,18.3,22.6,3.28
1743,Finland,Europe,5540718,FIN,6.086,0.32299999999999995,75.13,18.136,42.8,21.228,13.264000000000001,40585.721,5.76,18.3,22.6,3.28
1744,Finland,Europe,5540718,FIN,6.442,0.34600000000000003,75.13,18.136,42.8,21.228,13.264000000000001,40585.721,5.76,18.3,22.6,3.28
1745,Finland,Europe,5540718,FIN,6.824,0.373,75.13,18.136,42.8,21.228,13.264000000000001,40585.721,5.76,18.3,22.6,3.28
1746,Finland,Europe,5540718,FIN,7.42,0.418,75.13,18.136,42.8,21.228,13.264000000000001,40585.721,5.76,18.3,22.6,3.28
1747,Finland,Europe,5540718,FIN,7.859,0.423,75.13,18.136,42.8,21.228,13.264000000000001,40585.721,5.76,18.3,22.6,3.28
1748,Finland,Europe,5540718,FIN,8.445,0.463,75.13,18.136,42.8,21.228,13.264000000000001,40585.721,5.76,18.3,22.6,3.28
1749,Finland,Europe,5540718,FIN,8.683,0.413,75.13,18.136,42.8,21.228,13.264000000000001,40585.721,5.76,18.3,22.6,3.28
1750,Finland,Europe,5540718,FIN,8.969,0.412,75.13,18.136,42.8,21.228,13.264000000000001,40585.721,5.76,18.3,22.6,3.28
1751,Finland,Europe,5540718,FIN,9.135,0.385,75.13,18.136,42.8,21.228,13.264000000000001,40585.721,5.76,18.3,22.6,3.28
1752,Finland,Europe,5540718,FIN,9.35,0.361,75.13,18.136,42.8,21.228,13.264000000000001,40585.721,5.76,18.3,22.6,3.28
1753,Finland,Europe,5540718,FIN,9.764,0.335,74.33,18.136,42.8,21.228,13.264000000000001,40585.721,5.76,18.3,22.6,3.28
1754,Finland,Europe,5540718,FIN,10.389,0.361,74.33,18.136,42.8,21.228,13.264000000000001,40585.721,5.76,18.3,22.6,3.28
1755,Finland,Europe,5540718,FIN,10.878,0.348,74.33,18.136,42.8,21.228,13.264000000000001,40585.721,5.76,18.3,22.6,3.28
1756,Finland,Europe,5540718,FIN,11.528,0.406,74.33,18.136,42.8,21.228,13.264000000000001,40585.721,5.76,18.3,22.6,3.28
1757,Finland,Europe,5540718,FIN,11.954,0.426,74.33,18.136,42.8,21.228,13.264000000000001,40585.721,5.76,18.3,22.6,3.28
1758,Finland,Europe,5540718,FIN,12.277,0.449,74.33,18.136,42.8,21.228,13.264000000000001,40585.721,5.76,18.3,22.6,3.28
1759,Finland,Europe,5540718,FIN,12.91,0.508,74.33,18.136,42.8,21.228,13.264000000000001,40585.721,5.76,18.3,22.6,3.28
1760,Finland,Europe,5540718,FIN,13.653,0.556,74.33,18.136,42.8,21.228,13.264000000000001,40585.721,5.76,18.3,22.6,3.28
1761,Finland,Europe,5540718,FIN,14.3,0.5589999999999999,74.33,18.136,42.8,21.228,13.264000000000001,40585.721,5.76,18.3,22.6,3.28
1762,Finland,Europe,5540718,FIN,15.05,0.596,74.33,18.136,42.8,21.228,13.264000000000001,40585.721,5.76,18.3,22.6,3.28
1763,Finland,Europe,5540718,FIN,15.59,0.58,74.33,18.136,42.8,21.228,13.264000000000001,40585.721,5.76,18.3,22.6,3.28
1764,Finland,Europe,5540718,FIN,16.035999999999998,0.583,74.33,18.136,42.8,21.228,13.264000000000001,40585.721,5.76,18.3,22.6,3.28
1765,Finland,Europe,5540718,FIN,16.469,0.599,74.33,18.136,42.8,21.228,13.264000000000001,40585.721,5.76,18.3,22.6,3.28
1766,Finland,Europe,5540718,FIN,17.128,0.603,74.33,18.136,42.8,21.228,13.264000000000001,40585.721,5.76,18.3,22.6,3.28
1767,Finland,Europe,5540718,FIN,17.906,0.608,74.33,18.136,42.8,21.228,13.264000000000001,40585.721,5.76,18.3,22.6,3.28
1768,Finland,Europe,5540718,FIN,18.636,0.619,74.33,18.136,42.8,21.228,13.264000000000001,40585.721,5.76,18.3,22.6,3.28
1769,Finland,Europe,5540718,FIN,19.223,0.596,74.33,18.136,42.8,21.228,13.264000000000001,40585.721,5.76,18.3,22.6,3.28
1770,Finland,Europe,5540718,FIN,19.481,0.556,74.33,18.136,42.8,21.228,13.264000000000001,40585.721,5.76,18.3,22.6,3.28
1771,Finland,Europe,5540718,FIN,19.772,0.534,74.33,18.136,42.8,21.228,13.264000000000001,40585.721,5.76,18.3,22.6,3.28
1772,Finland,Europe,5540718,FIN,20.081,0.516,74.33,18.136,42.8,21.228,13.264000000000001,40585.721,5.76,18.3,22.6,3.28
1773,Finland,Europe,5540718,FIN,20.745,0.517,74.33,18.136,42.8,21.228,13.264000000000001,40585.721,5.76,18.3,22.6,3.28
1774,Finland,Europe,5540718,FIN,21.411,0.501,74.33,18.136,42.8,21.228,13.264000000000001,40585.721,5.76,18.3,22.6,3.28
1775,Finland,Europe,5540718,FIN,22.08,0.4920000000000001,74.33,18.136,42.8,21.228,13.264000000000001,40585.721,5.76,18.3,22.6,3.28
1776,Finland,Europe,5540718,FIN,22.651,0.49,74.33,18.136,42.8,21.228,13.264000000000001,40585.721,5.76,18.3,22.6,3.28
1777,Finland,Europe,5540718,FIN,23.133000000000006,0.522,74.33,18.136,42.8,21.228,13.264000000000001,40585.721,5.76,18.3,22.6,3.28
1778,Finland,Europe,5540718,FIN,23.46,0.527,74.33,18.136,42.8,21.228,13.264000000000001,40585.721,5.76,18.3,22.6,3.28
1779,Finland,Europe,5540718,FIN,23.843000000000004,0.537,74.33,18.136,42.8,21.228,13.264000000000001,40585.721,5.76,18.3,22.6,3.28
1780,Finland,Europe,5540718,FIN,24.539,0.542,74.33,18.136,42.8,21.228,13.264000000000001,40585.721,5.76,18.3,22.6,3.28
1781,Finland,Europe,5540718,FIN,25.219,0.544,74.33,18.136,42.8,21.228,13.264000000000001,40585.721,5.76,18.3,22.6,3.28
1782,Finland,Europe,5540718,FIN,25.858,0.54,65.74,18.136,42.8,21.228,13.264000000000001,40585.721,5.76,18.3,22.6,3.28
1783,Finland,Europe,5540718,FIN,26.518,0.552,,18.136,42.8,21.228,13.264000000000001,40585.721,5.76,18.3,22.6,3.28
1784,Finland,Europe,5540718,FIN,27.058000000000003,0.561,,18.136,42.8,21.228,13.264000000000001,40585.721,5.76,18.3,22.6,3.28
1785,Finland,Europe,5540718,FIN,27.422,0.5660000000000001,,18.136,42.8,21.228,13.264000000000001,40585.721,5.76,18.3,22.6,3.28
1786,France,Europe,65273512,FRA,,,,122.57799999999999,42.0,19.718,13.079,38605.671,4.77,30.1,35.6,5.98
1787,France,Europe,65273512,FRA,,,0.0,122.57799999999999,42.0,19.718,13.079,38605.671,4.77,30.1,35.6,5.98
1788,France,Europe,65273512,FRA,,,2.78,122.57799999999999,42.0,19.718,13.079,38605.671,4.77,30.1,35.6,5.98
1789,France,Europe,65273512,FRA,,,10.72,122.57799999999999,42.0,19.718,13.079,38605.671,4.77,30.1,35.6,5.98
1790,France,Europe,65273512,FRA,,,13.5,122.57799999999999,42.0,19.718,13.079,38605.671,4.77,30.1,35.6,5.98
1791,France,Europe,65273512,FRA,0.0,,13.5,122.57799999999999,42.0,19.718,13.079,38605.671,4.77,30.1,35.6,5.98
1792,France,Europe,65273512,FRA,0.002,,16.67,122.57799999999999,42.0,19.718,13.079,38605.671,4.77,30.1,35.6,5.98
1793,France,Europe,65273512,FRA,0.006,,16.67,122.57799999999999,42.0,19.718,13.079,38605.671,4.77,30.1,35.6,5.98
1794,France,Europe,65273512,FRA,0.013,,16.67,122.57799999999999,42.0,19.718,13.079,38605.671,4.77,30.1,35.6,5.98
1795,France,Europe,65273512,FRA,0.02,,16.67,122.57799999999999,42.0,19.718,13.079,38605.671,4.77,30.1,35.6,5.98
1796,France,Europe,65273512,FRA,0.029,,21.82,122.57799999999999,42.0,19.718,13.079,38605.671,4.77,30.1,35.6,5.98
1797,France,Europe,65273512,FRA,0.038,,21.82,122.57799999999999,42.0,19.718,13.079,38605.671,4.77,30.1,35.6,5.98
1798,France,Europe,65273512,FRA,0.044,0.006,29.76,122.57799999999999,42.0,19.718,13.079,38605.671,4.77,30.1,35.6,5.98
1799,France,Europe,65273512,FRA,0.055,0.008,29.76,122.57799999999999,42.0,19.718,13.079,38605.671,4.77,30.1,35.6,5.98
1800,France,Europe,65273512,FRA,0.07400000000000001,0.01,29.76,122.57799999999999,42.0,19.718,13.079,38605.671,4.77,30.1,35.6,5.98
1801,France,Europe,65273512,FRA,0.093,0.011,29.76,122.57799999999999,42.0,19.718,13.079,38605.671,4.77,30.1,35.6,5.98
1802,France,Europe,65273512,FRA,0.118,0.014,29.76,122.57799999999999,42.0,19.718,13.079,38605.671,4.77,30.1,35.6,5.98
1803,France,Europe,65273512,FRA,0.145,0.017,29.76,122.57799999999999,42.0,19.718,13.079,38605.671,4.77,30.1,35.6,5.98
1804,France,Europe,65273512,FRA,0.17,0.019,29.76,122.57799999999999,42.0,19.718,13.079,38605.671,4.77,30.1,35.6,5.98
1805,France,Europe,65273512,FRA,0.194,0.021,29.76,122.57799999999999,42.0,19.718,13.079,38605.671,4.77,30.1,35.6,5.98
1806,France,Europe,65273512,FRA,0.23,0.025,29.76,122.57799999999999,42.0,19.718,13.079,38605.671,4.77,30.1,35.6,5.98
1807,France,Europe,65273512,FRA,,0.032,29.76,122.57799999999999,42.0,19.718,13.079,38605.671,4.77,30.1,35.6,5.98
1808,France,Europe,65273512,FRA,,0.039,29.76,122.57799999999999,42.0,19.718,13.079,38605.671,4.77,30.1,35.6,5.98
1809,France,Europe,65273512,FRA,,0.045,42.86,122.57799999999999,42.0,19.718,13.079,38605.671,4.77,30.1,35.6,5.98
1810,France,Europe,65273512,FRA,,0.05,50.0,122.57799999999999,42.0,19.718,13.079,38605.671,4.77,30.1,35.6,5.98
1811,France,Europe,65273512,FRA,0.563,0.056,50.0,122.57799999999999,42.0,19.718,13.079,38605.671,4.77,30.1,35.6,5.98
1812,France,Europe,65273512,FRA,,0.07,60.31,122.57799999999999,42.0,19.718,13.079,38605.671,4.77,30.1,35.6,5.98
1813,France,Europe,65273512,FRA,,0.08199999999999999,89.41,122.57799999999999,42.0,19.718,13.079,38605.671,4.77,30.1,35.6,5.98
1814,France,Europe,65273512,FRA,,0.09,89.41,122.57799999999999,42.0,19.718,13.079,38605.671,4.77,30.1,35.6,5.98
1815,France,Europe,65273512,FRA,,0.097,89.41,122.57799999999999,42.0,19.718,13.079,38605.671,4.77,30.1,35.6,5.98
1816,France,Europe,65273512,FRA,,0.105,89.41,122.57799999999999,42.0,19.718,13.079,38605.671,4.77,30.1,35.6,5.98
1817,France,Europe,65273512,FRA,,0.113,89.41,122.57799999999999,42.0,19.718,13.079,38605.671,4.77,30.1,35.6,5.98
1818,France,Europe,65273512,FRA,,0.121,89.41,122.57799999999999,42.0,19.718,13.079,38605.671,4.77,30.1,35.6,5.98
1819,France,Europe,65273512,FRA,1.648,0.121,89.41,122.57799999999999,42.0,19.718,13.079,38605.671,4.77,30.1,35.6,5.98
1820,France,Europe,65273512,FRA,,0.14,89.41,122.57799999999999,42.0,19.718,13.079,38605.671,4.77,30.1,35.6,5.98
1821,France,Europe,65273512,FRA,,0.159,89.41,122.57799999999999,42.0,19.718,13.079,38605.671,4.77,30.1,35.6,5.98
1822,France,Europe,65273512,FRA,,0.17800000000000002,89.41,122.57799999999999,42.0,19.718,13.079,38605.671,4.77,30.1,35.6,5.98
1823,France,Europe,65273512,FRA,,0.198,89.41,122.57799999999999,42.0,19.718,13.079,38605.671,4.77,30.1,35.6,5.98
1824,France,Europe,65273512,FRA,,0.217,89.41,122.57799999999999,42.0,19.718,13.079,38605.671,4.77,30.1,35.6,5.98
1825,France,Europe,65273512,FRA,,0.236,89.41,122.57799999999999,42.0,19.718,13.079,38605.671,4.77,30.1,35.6,5.98
1826,France,Europe,65273512,FRA,3.4360000000000004,0.255,89.41,122.57799999999999,42.0,19.718,13.079,38605.671,4.77,30.1,35.6,5.98
1827,France,Europe,65273512,FRA,,0.253,89.41,122.57799999999999,42.0,19.718,13.079,38605.671,4.77,30.1,35.6,5.98
1828,France,Europe,65273512,FRA,,0.251,89.41,122.57799999999999,42.0,19.718,13.079,38605.671,4.77,30.1,35.6,5.98
1829,France,Europe,65273512,FRA,,0.249,89.41,122.57799999999999,42.0,19.718,13.079,38605.671,4.77,30.1,35.6,5.98
1830,France,Europe,65273512,FRA,,0.246,89.41,122.57799999999999,42.0,19.718,13.079,38605.671,4.77,30.1,35.6,5.98
1831,France,Europe,65273512,FRA,,0.244,89.41,122.57799999999999,42.0,19.718,13.079,38605.671,4.77,30.1,35.6,5.98
1832,France,Europe,65273512,FRA,,0.242,89.41,122.57799999999999,42.0,19.718,13.079,38605.671,4.77,30.1,35.6,5.98
1833,France,Europe,65273512,FRA,5.114,0.24,89.41,122.57799999999999,42.0,19.718,13.079,38605.671,4.77,30.1,35.6,5.98
1834,France,Europe,65273512,FRA,,0.252,89.41,122.57799999999999,42.0,19.718,13.079,38605.671,4.77,30.1,35.6,5.98
1835,France,Europe,65273512,FRA,,0.259,89.41,122.57799999999999,42.0,19.718,13.079,38605.671,4.77,30.1,35.6,5.98
1836,France,Europe,65273512,FRA,,0.265,89.41,122.57799999999999,42.0,19.718,13.079,38605.671,4.77,30.1,35.6,5.98
1837,France,Europe,65273512,FRA,,0.272,89.41,122.57799999999999,42.0,19.718,13.079,38605.671,4.77,30.1,35.6,5.98
1838,France,Europe,65273512,FRA,,0.278,89.41,122.57799999999999,42.0,19.718,13.079,38605.671,4.77,30.1,35.6,5.98
1839,France,Europe,65273512,FRA,7.103,0.284,89.41,122.57799999999999,42.0,19.718,13.079,38605.671,4.77,30.1,35.6,5.98
1840,France,Europe,65273512,FRA,,0.285,89.41,122.57799999999999,42.0,19.718,13.079,38605.671,4.77,30.1,35.6,5.98
1841,France,Europe,65273512,FRA,,0.28600000000000003,89.41,122.57799999999999,42.0,19.718,13.079,38605.671,4.77,30.1,35.6,5.98
1842,France,Europe,65273512,FRA,,0.287,89.41,122.57799999999999,42.0,19.718,13.079,38605.671,4.77,30.1,35.6,5.98
1843,France,Europe,65273512,FRA,9.118,0.28800000000000003,89.41,122.57799999999999,42.0,19.718,13.079,38605.671,4.77,30.1,35.6,5.98
1844,France,Europe,65273512,FRA,,0.285,93.38,122.57799999999999,42.0,19.718,13.079,38605.671,4.77,30.1,35.6,5.98
1845,France,Europe,65273512,FRA,,0.284,93.38,122.57799999999999,42.0,19.718,13.079,38605.671,4.77,30.1,35.6,5.98
1846,France,Europe,65273512,FRA,11.101,0.28300000000000003,93.38,122.57799999999999,42.0,19.718,13.079,38605.671,4.77,30.1,35.6,5.98
1847,France,Europe,65273512,FRA,,0.276,93.38,122.57799999999999,42.0,19.718,13.079,38605.671,4.77,30.1,35.6,5.98
1848,France,Europe,65273512,FRA,,0.269,93.38,122.57799999999999,42.0,19.718,13.079,38605.671,4.77,30.1,35.6,5.98
1849,France,Europe,65273512,FRA,,0.262,93.38,122.57799999999999,42.0,19.718,13.079,38605.671,4.77,30.1,35.6,5.98
1850,France,Europe,65273512,FRA,,0.255,93.38,122.57799999999999,42.0,19.718,13.079,38605.671,4.77,30.1,35.6,5.98
1851,France,Europe,65273512,FRA,,0.248,93.38,122.57799999999999,42.0,19.718,13.079,38605.671,4.77,30.1,35.6,5.98
1852,France,Europe,65273512,FRA,,0.24,93.38,122.57799999999999,42.0,19.718,13.079,38605.671,4.77,30.1,35.6,5.98
1853,France,Europe,65273512,FRA,12.734000000000002,0.233,93.38,122.57799999999999,42.0,19.718,13.079,38605.671,4.77,30.1,35.6,5.98
1854,France,Europe,65273512,FRA,,,93.38,122.57799999999999,42.0,19.718,13.079,38605.671,4.77,30.1,35.6,5.98
1855,France,Europe,65273512,FRA,,,85.44,122.57799999999999,42.0,19.718,13.079,38605.671,4.77,30.1,35.6,5.98
1856,French Polynesia,Oceania,280904,PYF,,,,77.324,32.7,7.775,4.593,,22.63,,,
1857,Gabon,Africa,2225728,GAB,,,35.71,7.859,23.1,4.45,2.9760000000000004,16562.413,7.2,,,6.3
1858,Gabon,Africa,2225728,GAB,,,46.82,7.859,23.1,4.45,2.9760000000000004,16562.413,7.2,,,6.3
1859,Gabon,Africa,2225728,GAB,,,67.19,7.859,23.1,4.45,2.9760000000000004,16562.413,7.2,,,6.3
1860,Gabon,Africa,2225728,GAB,,,80.42,7.859,23.1,4.45,2.9760000000000004,16562.413,7.2,,,6.3
1861,Gabon,Africa,2225728,GAB,,,76.73,7.859,23.1,4.45,2.9760000000000004,16562.413,7.2,,,6.3
1862,Gabon,Africa,2225728,GAB,,,79.9,7.859,23.1,4.45,2.9760000000000004,16562.413,7.2,,,6.3
1863,Gabon,Africa,2225728,GAB,,,88.89,7.859,23.1,4.45,2.9760000000000004,16562.413,7.2,,,6.3
1864,Gabon,Africa,2225728,GAB,,,89.41,7.859,23.1,4.45,2.9760000000000004,16562.413,7.2,,,6.3
1865,Gabon,Africa,2225728,GAB,,,86.24,7.859,23.1,4.45,2.9760000000000004,16562.413,7.2,,,6.3
1866,Gabon,Africa,2225728,GAB,,,,7.859,23.1,4.45,2.9760000000000004,16562.413,7.2,,,6.3
1867,Gambia,Africa,2416664,GMB,,,57.27,207.56599999999997,17.5,2.339,1.4169999999999998,1561.767,1.91,0.7,31.2,1.1
1868,Gambia,Africa,2416664,GMB,,,65.6,207.56599999999997,17.5,2.339,1.4169999999999998,1561.767,1.91,0.7,31.2,1.1
1869,Gambia,Africa,2416664,GMB,,,68.38,207.56599999999997,17.5,2.339,1.4169999999999998,1561.767,1.91,0.7,31.2,1.1
1870,Gambia,Africa,2416664,GMB,,,80.81,207.56599999999997,17.5,2.339,1.4169999999999998,1561.767,1.91,0.7,31.2,1.1
1871,Gambia,Africa,2416664,GMB,,,84.78,207.56599999999997,17.5,2.339,1.4169999999999998,1561.767,1.91,0.7,31.2,1.1
1872,Gambia,Africa,2416664,GMB,,,,207.56599999999997,17.5,2.339,1.4169999999999998,1561.767,1.91,0.7,31.2,1.1
1873,Georgia,Asia,3989175,GEO,,,,65.032,38.7,14.864,10.244000000000002,9745.079,7.11,5.3,55.5,2.6
1874,Georgia,Asia,3989175,GEO,,,0.0,65.032,38.7,14.864,10.244000000000002,9745.079,7.11,5.3,55.5,2.6
1875,Georgia,Asia,3989175,GEO,,,8.33,65.032,38.7,14.864,10.244000000000002,9745.079,7.11,5.3,55.5,2.6
1876,Georgia,Asia,3989175,GEO,,,19.44,65.032,38.7,14.864,10.244000000000002,9745.079,7.11,5.3,55.5,2.6
1877,Georgia,Asia,3989175,GEO,,,30.56,65.032,38.7,14.864,10.244000000000002,9745.079,7.11,5.3,55.5,2.6
1878,Georgia,Asia,3989175,GEO,,,41.67,65.032,38.7,14.864,10.244000000000002,9745.079,7.11,5.3,55.5,2.6
1879,Georgia,Asia,3989175,GEO,,,47.48,65.032,38.7,14.864,10.244000000000002,9745.079,7.11,5.3,55.5,2.6
1880,Georgia,Asia,3989175,GEO,,,55.95,65.032,38.7,14.864,10.244000000000002,9745.079,7.11,5.3,55.5,2.6
1881,Georgia,Asia,3989175,GEO,,,58.73,65.032,38.7,14.864,10.244000000000002,9745.079,7.11,5.3,55.5,2.6
1882,Georgia,Asia,3989175,GEO,,,61.37,65.032,38.7,14.864,10.244000000000002,9745.079,7.11,5.3,55.5,2.6
1883,Georgia,Asia,3989175,GEO,,,72.48,65.032,38.7,14.864,10.244000000000002,9745.079,7.11,5.3,55.5,2.6
1884,Georgia,Asia,3989175,GEO,,,80.42,65.032,38.7,14.864,10.244000000000002,9745.079,7.11,5.3,55.5,2.6
1885,Georgia,Asia,3989175,GEO,,,87.84,65.032,38.7,14.864,10.244000000000002,9745.079,7.11,5.3,55.5,2.6
1886,Georgia,Asia,3989175,GEO,,,91.01,65.032,38.7,14.864,10.244000000000002,9745.079,7.11,5.3,55.5,2.6
1887,Georgia,Asia,3989175,GEO,,,100.0,65.032,38.7,14.864,10.244000000000002,9745.079,7.11,5.3,55.5,2.6
1888,Georgia,Asia,3989175,GEO,,,94.18,65.032,38.7,14.864,10.244000000000002,9745.079,7.11,5.3,55.5,2.6
1889,Germany,Europe,83783945,DEU,,,,237.016,46.6,21.453000000000003,15.957,45229.245,8.31,28.2,33.1,8.0
1890,Germany,Europe,83783945,DEU,,,0.0,237.016,46.6,21.453000000000003,15.957,45229.245,8.31,28.2,33.1,8.0
1891,Germany,Europe,83783945,DEU,,,7.14,237.016,46.6,21.453000000000003,15.957,45229.245,8.31,28.2,33.1,8.0
1892,Germany,Europe,83783945,DEU,,,11.11,237.016,46.6,21.453000000000003,15.957,45229.245,8.31,28.2,33.1,8.0
1893,Germany,Europe,83783945,DEU,,,19.05,237.016,46.6,21.453000000000003,15.957,45229.245,8.31,28.2,33.1,8.0
1894,Germany,Europe,83783945,DEU,,,21.83,237.016,46.6,21.453000000000003,15.957,45229.245,8.31,28.2,33.1,8.0
1895,Germany,Europe,83783945,DEU,,,28.97,237.016,46.6,21.453000000000003,15.957,45229.245,8.31,28.2,33.1,8.0
1896,Germany,Europe,83783945,DEU,1.489,,28.97,237.016,46.6,21.453000000000003,15.957,45229.245,8.31,28.2,33.1,8.0
1897,Germany,Europe,83783945,DEU,,,34.79,237.016,46.6,21.453000000000003,15.957,45229.245,8.31,28.2,33.1,8.0
1898,Germany,Europe,83783945,DEU,,,37.57,237.016,46.6,21.453000000000003,15.957,45229.245,8.31,28.2,33.1,8.0
1899,Germany,Europe,83783945,DEU,3.01,0.217,37.57,237.016,46.6,21.453000000000003,15.957,45229.245,8.31,28.2,33.1,8.0
1900,Germany,Europe,83783945,DEU,,0.271,49.08,237.016,46.6,21.453000000000003,15.957,45229.245,8.31,28.2,33.1,8.0
1901,Germany,Europe,83783945,DEU,,0.325,49.08,237.016,46.6,21.453000000000003,15.957,45229.245,8.31,28.2,33.1,8.0
1902,Germany,Europe,83783945,DEU,,0.379,56.22,237.016,46.6,21.453000000000003,15.957,45229.245,8.31,28.2,33.1,8.0
1903,Germany,Europe,83783945,DEU,,0.433,57.02,237.016,46.6,21.453000000000003,15.957,45229.245,8.31,28.2,33.1,8.0
1904,Germany,Europe,83783945,DEU,,0.487,60.19,237.016,46.6,21.453000000000003,15.957,45229.245,8.31,28.2,33.1,8.0
1905,Germany,Europe,83783945,DEU,,0.541,65.62,237.016,46.6,21.453000000000003,15.957,45229.245,8.31,28.2,33.1,8.0
1906,Germany,Europe,83783945,DEU,7.171,0.594,74.61,237.016,46.6,21.453000000000003,15.957,45229.245,8.31,28.2,33.1,8.0
1907,Germany,Europe,83783945,DEU,,0.598,74.61,237.016,46.6,21.453000000000003,15.957,45229.245,8.31,28.2,33.1,8.0
1908,Germany,Europe,83783945,DEU,,0.601,74.61,237.016,46.6,21.453000000000003,15.957,45229.245,8.31,28.2,33.1,8.0
1909,Germany,Europe,83783945,DEU,,0.604,74.61,237.016,46.6,21.453000000000003,15.957,45229.245,8.31,28.2,33.1,8.0
1910,Germany,Europe,83783945,DEU,,0.607,74.61,237.016,46.6,21.453000000000003,15.957,45229.245,8.31,28.2,33.1,8.0
1911,Germany,Europe,83783945,DEU,,0.61,74.61,237.016,46.6,21.453000000000003,15.957,45229.245,8.31,28.2,33.1,8.0
1912,Germany,Europe,83783945,DEU,,0.613,74.61,237.016,46.6,21.453000000000003,15.957,45229.245,8.31,28.2,33.1,8.0
1913,Germany,Europe,83783945,DEU,11.486,0.616,74.61,237.016,46.6,21.453000000000003,15.957,45229.245,8.31,28.2,33.1,8.0
1914,Germany,Europe,83783945,DEU,,0.628,74.61,237.016,46.6,21.453000000000003,15.957,45229.245,8.31,28.2,33.1,8.0
1915,Germany,Europe,83783945,DEU,,0.639,74.61,237.016,46.6,21.453000000000003,15.957,45229.245,8.31,28.2,33.1,8.0
1916,Germany,Europe,83783945,DEU,,0.6509999999999999,74.61,237.016,46.6,21.453000000000003,15.957,45229.245,8.31,28.2,33.1,8.0
1917,Germany,Europe,83783945,DEU,,0.662,74.61,237.016,46.6,21.453000000000003,15.957,45229.245,8.31,28.2,33.1,8.0
1918,Germany,Europe,83783945,DEU,,0.6729999999999999,74.61,237.016,46.6,21.453000000000003,15.957,45229.245,8.31,28.2,33.1,8.0
1919,Germany,Europe,83783945,DEU,,0.685,74.61,237.016,46.6,21.453000000000003,15.957,45229.245,8.31,28.2,33.1,8.0
1920,Germany,Europe,83783945,DEU,16.359,0.696,74.61,237.016,46.6,21.453000000000003,15.957,45229.245,8.31,28.2,33.1,8.0
1921,Germany,Europe,83783945,DEU,,0.6890000000000001,81.75,237.016,46.6,21.453000000000003,15.957,45229.245,8.31,28.2,33.1,8.0
1922,Germany,Europe,83783945,DEU,,0.682,81.75,237.016,46.6,21.453000000000003,15.957,45229.245,8.31,28.2,33.1,8.0
