,country,date,fatal,confirmed,recovered,iso_code
14367,Azerbaijan,2020-04-24,21,1592,1013,AZE
14368,Azerbaijan,2020-04-25,21,1617,1080,AZE
14369,Azerbaijan,2020-04-26,21,1645,1139,AZE
14370,Azerbaijan,2020-04-27,22,1678,1162,AZE
14371,Azerbaijan,2020-04-28,22,1717,1221,AZE
14372,Azerbaijan,2020-04-29,23,1766,1267,AZE
14373,Azerbaijan,2020-04-30,24,1804,1325,AZE
14374,Azerbaijan,2020-05-01,25,1854,1365,AZE
14375,Azerbaijan,2020-05-02,25,1894,1411,AZE
14376,Azerbaijan,2020-05-03,25,1932,1441,AZE
14377,Azerbaijan,2020-05-04,26,1984,1480,AZE
14378,Azerbaijan,2020-05-05,26,2060,1508,AZE
14379,Azerbaijan,2020-05-06,28,2127,1536,AZE
14380,Azerbaijan,2020-05-07,28,2204,1551,AZE
14381,Azerbaijan,2020-05-08,28,2279,1576,AZE
14382,Azerbaijan,2020-05-09,31,2422,1620,AZE
14383,Azerbaijan,2020-05-10,32,2519,1650,AZE
14384,Azerbaijan,2020-05-11,32,2589,1680,AZE
14385,Azerbaijan,2020-05-12,33,2693,1680,AZE
14386,Azerbaijan,2020-05-13,35,2758,1789,AZE
14387,Azerbaijan,2020-05-14,35,2879,1833,AZE
14388,Azerbaijan,2020-05-15,36,2980,1886,AZE
14389,Azerbaijan,2020-05-16,36,3138,1944,AZE
14390,Azerbaijan,2020-05-17,39,3274,2015,AZE
14391,Bahrain,2020-01-22,0,0,0,BHR
14392,Bahrain,2020-01-23,0,0,0,BHR
14393,Bahrain,2020-01-24,0,0,0,BHR
14394,Bahrain,2020-01-25,0,0,0,BHR
14395,Bahrain,2020-01-26,0,0,0,BHR
14396,Bahrain,2020-01-27,0,0,0,BHR
14397,Bahrain,2020-01-28,0,0,0,BHR
14398,Bahrain,2020-01-29,0,0,0,BHR
14399,Bahrain,2020-01-30,0,0,0,BHR
14400,Bahrain,2020-01-31,0,0,0,BHR
14401,Bahrain,2020-02-01,0,0,0,BHR
14402,Bahrain,2020-02-02,0,0,0,BHR
14403,Bahrain,2020-02-03,0,0,0,BHR
14404,Bahrain,2020-02-04,0,0,0,BHR
14405,Bahrain,2020-02-05,0,0,0,BHR
14406,Bahrain,2020-02-06,0,0,0,BHR
14407,Bahrain,2020-02-07,0,0,0,BHR
14408,Bahrain,2020-02-08,0,0,0,BHR
14409,Bahrain,2020-02-09,0,0,0,BHR
14410,Bahrain,2020-02-10,0,0,0,BHR
14411,Bahrain,2020-02-11,0,0,0,BHR
14412,Bahrain,2020-02-12,0,0,0,BHR
14413,Bahrain,2020-02-13,0,0,0,BHR
14414,Bahrain,2020-02-14,0,0,0,BHR
14415,Bahrain,2020-02-15,0,0,0,BHR
14416,Bahrain,2020-02-16,0,0,0,BHR
14417,Bahrain,2020-02-17,0,0,0,BHR
14418,Bahrain,2020-02-18,0,0,0,BHR
14419,Bahrain,2020-02-19,0,0,0,BHR
14420,Bahrain,2020-02-20,0,0,0,BHR
14421,Bahrain,2020-02-21,0,0,0,BHR
14422,Bahrain,2020-02-22,0,0,0,BHR
14423,Bahrain,2020-02-23,0,0,0,BHR
14424,Bahrain,2020-02-24,0,1,0,BHR
14425,Bahrain,2020-02-25,0,23,0,BHR
14426,Bahrain,2020-02-26,0,33,0,BHR
14427,Bahrain,2020-02-27,0,33,0,BHR
14428,Bahrain,2020-02-28,0,36,0,BHR
14429,Bahrain,2020-02-29,0,41,0,BHR
14430,Bahrain,2020-03-01,0,47,0,BHR
14431,Bahrain,2020-03-02,0,49,0,BHR
14432,Bahrain,2020-03-03,0,49,0,BHR
14433,Bahrain,2020-03-04,0,52,0,BHR
14434,Bahrain,2020-03-05,0,55,0,BHR
14435,Bahrain,2020-03-06,0,60,4,BHR
14436,Bahrain,2020-03-07,0,85,4,BHR
14437,Bahrain,2020-03-08,0,85,4,BHR
14438,Bahrain,2020-03-09,0,95,14,BHR
14439,Bahrain,2020-03-10,0,110,22,BHR
14440,Bahrain,2020-03-11,0,195,35,BHR
14441,Bahrain,2020-03-12,0,195,35,BHR
14442,Bahrain,2020-03-13,0,195,44,BHR
14443,Bahrain,2020-03-14,0,210,44,BHR
14444,Bahrain,2020-03-15,0,214,60,BHR
14445,Bahrain,2020-03-16,1,214,77,BHR
14446,Bahrain,2020-03-17,1,228,81,BHR
14447,Bahrain,2020-03-18,1,256,88,BHR
14448,Bahrain,2020-03-19,1,278,100,BHR
14449,Bahrain,2020-03-20,1,285,100,BHR
14450,Bahrain,2020-03-21,1,305,125,BHR
14451,Bahrain,2020-03-22,2,334,149,BHR
14452,Bahrain,2020-03-23,2,377,149,BHR
14453,Bahrain,2020-03-24,3,392,177,BHR
14454,Bahrain,2020-03-25,4,419,177,BHR
14455,Bahrain,2020-03-26,4,458,204,BHR
14456,Bahrain,2020-03-27,4,466,227,BHR
14457,Bahrain,2020-03-28,4,476,265,BHR
14458,Bahrain,2020-03-29,4,499,272,BHR
14459,Bahrain,2020-03-30,4,515,279,BHR
14460,Bahrain,2020-03-31,4,567,295,BHR
14461,Bahrain,2020-04-01,4,569,337,BHR
14462,Bahrain,2020-04-02,4,643,381,BHR
14463,Bahrain,2020-04-03,4,672,382,BHR
14464,Bahrain,2020-04-04,4,688,423,BHR
14465,Bahrain,2020-04-05,4,700,431,BHR
14466,Bahrain,2020-04-06,4,756,458,BHR
14467,Bahrain,2020-04-07,5,811,458,BHR
14468,Bahrain,2020-04-08,5,823,477,BHR
14469,Bahrain,2020-04-09,5,887,519,BHR
14470,Bahrain,2020-04-10,6,925,539,BHR
14471,Bahrain,2020-04-11,6,1040,555,BHR
14472,Bahrain,2020-04-12,6,1136,558,BHR
14473,Bahrain,2020-04-13,6,1361,591,BHR
14474,Bahrain,2020-04-14,7,1528,645,BHR
14475,Bahrain,2020-04-15,7,1671,663,BHR
14476,Bahrain,2020-04-16,7,1700,703,BHR
14477,Bahrain,2020-04-17,7,1740,725,BHR
14478,Bahrain,2020-04-18,7,1773,755,BHR
14479,Bahrain,2020-04-19,7,1881,759,BHR
14480,Bahrain,2020-04-20,7,1907,769,BHR
14481,Bahrain,2020-04-21,7,1973,784,BHR
14482,Bahrain,2020-04-22,7,2027,1026,BHR
14483,Bahrain,2020-04-23,8,2217,1082,BHR
14484,Bahrain,2020-04-24,8,2518,1113,BHR
14485,Bahrain,2020-04-25,8,2588,1160,BHR
14486,Bahrain,2020-04-26,8,2647,1189,BHR
14487,Bahrain,2020-04-27,8,2723,1218,BHR
14488,Bahrain,2020-04-28,8,2811,1310,BHR
14489,Bahrain,2020-04-29,8,2921,1455,BHR
14490,Bahrain,2020-04-30,8,3040,1500,BHR
14491,Bahrain,2020-05-01,8,3170,1555,BHR
14492,Bahrain,2020-05-02,8,3284,1568,BHR
14493,Bahrain,2020-05-03,8,3383,1718,BHR
14494,Bahrain,2020-05-04,8,3533,1744,BHR
14495,Bahrain,2020-05-05,8,3720,1762,BHR
14496,Bahrain,2020-05-06,8,3934,1860,BHR
14497,Bahrain,2020-05-07,8,4199,2000,BHR
14498,Bahrain,2020-05-08,8,4444,2028,BHR
14499,Bahrain,2020-05-09,8,4774,2055,BHR
14500,Bahrain,2020-05-10,8,4941,2070,BHR
14501,Bahrain,2020-05-11,8,5236,2152,BHR
14502,Bahrain,2020-05-12,9,5531,2192,BHR
14503,Bahrain,2020-05-13,10,5816,2205,BHR
14504,Bahrain,2020-05-14,10,6198,2353,BHR
14505,Bahrain,2020-05-15,12,6583,2640,BHR
14506,Bahrain,2020-05-16,12,6747,2762,BHR
14507,Bahrain,2020-05-17,12,6956,2910,BHR
14508,Bangladesh,2020-01-22,0,0,0,BGD
14509,Bangladesh,2020-01-23,0,0,0,BGD
14510,Bangladesh,2020-01-24,0,0,0,BGD
14511,Bangladesh,2020-01-25,0,0,0,BGD
14512,Bangladesh,2020-01-26,0,0,0,BGD
14513,Bangladesh,2020-01-27,0,0,0,BGD
14514,Bangladesh,2020-01-28,0,0,0,BGD
14515,Bangladesh,2020-01-29,0,0,0,BGD
14516,Bangladesh,2020-01-30,0,0,0,BGD
14517,Bangladesh,2020-01-31,0,0,0,BGD
14518,Bangladesh,2020-02-01,0,0,0,BGD
14519,Bangladesh,2020-02-02,0,0,0,BGD
14520,Bangladesh,2020-02-03,0,0,0,BGD
14521,Bangladesh,2020-02-04,0,0,0,BGD
14522,Bangladesh,2020-02-05,0,0,0,BGD
14523,Bangladesh,2020-02-06,0,0,0,BGD
14524,Bangladesh,2020-02-07,0,0,0,BGD
14525,Bangladesh,2020-02-08,0,0,0,BGD
14526,Bangladesh,2020-02-09,0,0,0,BGD
14527,Bangladesh,2020-02-10,0,0,0,BGD
14528,Bangladesh,2020-02-11,0,0,0,BGD
14529,Bangladesh,2020-02-12,0,0,0,BGD
14530,Bangladesh,2020-02-13,0,0,0,BGD
14531,Bangladesh,2020-02-14,0,0,0,BGD
14532,Bangladesh,2020-02-15,0,0,0,BGD
14533,Bangladesh,2020-02-16,0,0,0,BGD
14534,Bangladesh,2020-02-17,0,0,0,BGD
14535,Bangladesh,2020-02-18,0,0,0,BGD
14536,Bangladesh,2020-02-19,0,0,0,BGD
14537,Bangladesh,2020-02-20,0,0,0,BGD
14538,Bangladesh,2020-02-21,0,0,0,BGD
14539,Bangladesh,2020-02-22,0,0,0,BGD
14540,Bangladesh,2020-02-23,0,0,0,BGD
14541,Bangladesh,2020-02-24,0,0,0,BGD
14542,Bangladesh,2020-02-25,0,0,0,BGD
14543,Bangladesh,2020-02-26,0,0,0,BGD
14544,Bangladesh,2020-02-27,0,0,0,BGD
14545,Bangladesh,2020-02-28,0,0,0,BGD
14546,Bangladesh,2020-02-29,0,0,0,BGD
14547,Bangladesh,2020-03-01,0,0,0,BGD
14548,Bangladesh,2020-03-02,0,0,0,BGD
14549,Bangladesh,2020-03-03,0,0,0,BGD
14550,Bangladesh,2020-03-04,0,0,0,BGD
14551,Bangladesh,2020-03-05,0,0,0,BGD
14552,Bangladesh,2020-03-06,0,0,0,BGD
14553,Bangladesh,2020-03-07,0,0,0,BGD
14554,Bangladesh,2020-03-08,0,3,0,BGD
14555,Bangladesh,2020-03-09,0,3,0,BGD
14556,Bangladesh,2020-03-10,0,3,0,BGD
14557,Bangladesh,2020-03-11,0,3,0,BGD
14558,Bangladesh,2020-03-12,0,3,0,BGD
14559,Bangladesh,2020-03-13,0,3,0,BGD
14560,Bangladesh,2020-03-14,0,3,0,BGD
14561,Bangladesh,2020-03-15,0,5,0,BGD
14562,Bangladesh,2020-03-16,0,8,2,BGD
14563,Bangladesh,2020-03-17,0,10,3,BGD
14564,Bangladesh,2020-03-18,1,14,3,BGD
14565,Bangladesh,2020-03-19,1,17,3,BGD
14566,Bangladesh,2020-03-20,1,20,3,BGD
14567,Bangladesh,2020-03-21,2,25,3,BGD
14568,Bangladesh,2020-03-22,2,27,3,BGD
14569,Bangladesh,2020-03-23,3,33,3,BGD
14570,Bangladesh,2020-03-24,4,39,5,BGD
14571,Bangladesh,2020-03-25,5,39,7,BGD
14572,Bangladesh,2020-03-26,5,44,11,BGD
14573,Bangladesh,2020-03-27,5,48,11,BGD
14574,Bangladesh,2020-03-28,5,48,15,BGD
14575,Bangladesh,2020-03-29,5,48,15,BGD
14576,Bangladesh,2020-03-30,5,49,19,BGD
14577,Bangladesh,2020-03-31,5,51,25,BGD
14578,Bangladesh,2020-04-01,6,54,25,BGD
14579,Bangladesh,2020-04-02,6,56,25,BGD
14580,Bangladesh,2020-04-03,6,61,26,BGD
14581,Bangladesh,2020-04-04,8,70,30,BGD
14582,Bangladesh,2020-04-05,9,88,33,BGD
14583,Bangladesh,2020-04-06,12,123,33,BGD
14584,Bangladesh,2020-04-07,17,164,33,BGD
14585,Bangladesh,2020-04-08,20,218,33,BGD
14586,Bangladesh,2020-04-09,21,330,33,BGD
14587,Bangladesh,2020-04-10,27,424,33,BGD
14588,Bangladesh,2020-04-11,30,482,36,BGD
14589,Bangladesh,2020-04-12,34,621,39,BGD
14590,Bangladesh,2020-04-13,39,803,42,BGD
14591,Bangladesh,2020-04-14,46,1012,42,BGD
14592,Bangladesh,2020-04-15,50,1231,49,BGD
14593,Bangladesh,2020-04-16,60,1572,49,BGD
14594,Bangladesh,2020-04-17,75,1838,58,BGD
14595,Bangladesh,2020-04-18,84,2144,66,BGD
14596,Bangladesh,2020-04-19,91,2456,75,BGD
14597,Bangladesh,2020-04-20,101,2948,85,BGD
14598,Bangladesh,2020-04-21,110,3382,87,BGD
14599,Bangladesh,2020-04-22,120,3772,92,BGD
14600,Bangladesh,2020-04-23,127,4186,108,BGD
14601,Bangladesh,2020-04-24,131,4689,112,BGD
14602,Bangladesh,2020-04-25,140,4998,113,BGD
14603,Bangladesh,2020-04-26,145,5416,122,BGD
14604,Bangladesh,2020-04-27,152,5913,131,BGD
14605,Bangladesh,2020-04-28,155,6462,139,BGD
14606,Bangladesh,2020-04-29,163,7103,150,BGD
14607,Bangladesh,2020-04-30,168,7667,160,BGD
14608,Bangladesh,2020-05-01,170,8238,174,BGD
14609,Bangladesh,2020-05-02,175,8790,177,BGD
14610,Bangladesh,2020-05-03,177,9455,1063,BGD
14611,Bangladesh,2020-05-04,182,10143,1209,BGD
14612,Bangladesh,2020-05-05,183,10929,1403,BGD
14613,Bangladesh,2020-05-06,186,11719,1403,BGD
14614,Bangladesh,2020-05-07,199,12425,1910,BGD
14615,Bangladesh,2020-05-08,206,13134,2101,BGD
14616,Bangladesh,2020-05-09,214,13770,2414,BGD
14617,Bangladesh,2020-05-10,228,14657,2650,BGD
14618,Bangladesh,2020-05-11,239,15691,2902,BGD
14619,Bangladesh,2020-05-12,250,16660,3147,BGD
14620,Bangladesh,2020-05-13,269,17822,3361,BGD
14621,Bangladesh,2020-05-14,283,18863,3361,BGD
14622,Bangladesh,2020-05-15,298,20065,3882,BGD
14623,Bangladesh,2020-05-16,314,20995,4117,BGD
14624,Bangladesh,2020-05-17,328,22268,4373,BGD
14625,Barbados,2020-01-22,0,0,0,BRB
14626,Barbados,2020-01-23,0,0,0,BRB
14627,Barbados,2020-01-24,0,0,0,BRB
14628,Barbados,2020-01-25,0,0,0,BRB
14629,Barbados,2020-01-26,0,0,0,BRB
14630,Barbados,2020-01-27,0,0,0,BRB
14631,Barbados,2020-01-28,0,0,0,BRB
14632,Barbados,2020-01-29,0,0,0,BRB
14633,Barbados,2020-01-30,0,0,0,BRB
14634,Barbados,2020-01-31,0,0,0,BRB
14635,Barbados,2020-02-01,0,0,0,BRB
14636,Barbados,2020-02-02,0,0,0,BRB
14637,Barbados,2020-02-03,0,0,0,BRB
14638,Barbados,2020-02-04,0,0,0,BRB
14639,Barbados,2020-02-05,0,0,0,BRB
14640,Barbados,2020-02-06,0,0,0,BRB
14641,Barbados,2020-02-07,0,0,0,BRB
14642,Barbados,2020-02-08,0,0,0,BRB
14643,Barbados,2020-02-09,0,0,0,BRB
14644,Barbados,2020-02-10,0,0,0,BRB
14645,Barbados,2020-02-11,0,0,0,BRB
14646,Barbados,2020-02-12,0,0,0,BRB
14647,Barbados,2020-02-13,0,0,0,BRB
14648,Barbados,2020-02-14,0,0,0,BRB
14649,Barbados,2020-02-15,0,0,0,BRB
14650,Barbados,2020-02-16,0,0,0,BRB
14651,Barbados,2020-02-17,0,0,0,BRB
14652,Barbados,2020-02-18,0,0,0,BRB
14653,Barbados,2020-02-19,0,0,0,BRB
14654,Barbados,2020-02-20,0,0,0,BRB
14655,Barbados,2020-02-21,0,0,0,BRB
14656,Barbados,2020-02-22,0,0,0,BRB
14657,Barbados,2020-02-23,0,0,0,BRB
14658,Barbados,2020-02-24,0,0,0,BRB
14659,Barbados,2020-02-25,0,0,0,BRB
14660,Barbados,2020-02-26,0,0,0,BRB
14661,Barbados,2020-02-27,0,0,0,BRB
14662,Barbados,2020-02-28,0,0,0,BRB
14663,Barbados,2020-02-29,0,0,0,BRB
14664,Barbados,2020-03-01,0,0,0,BRB
14665,Barbados,2020-03-02,0,0,0,BRB
14666,Barbados,2020-03-03,0,0,0,BRB
14667,Barbados,2020-03-04,0,0,0,BRB
14668,Barbados,2020-03-05,0,0,0,BRB
14669,Barbados,2020-03-06,0,0,0,BRB
14670,Barbados,2020-03-07,0,0,0,BRB
14671,Barbados,2020-03-08,0,0,0,BRB
14672,Barbados,2020-03-09,0,0,0,BRB
14673,Barbados,2020-03-10,0,0,0,BRB
14674,Barbados,2020-03-11,0,0,0,BRB
14675,Barbados,2020-03-12,0,0,0,BRB
14676,Barbados,2020-03-13,0,0,0,BRB
14677,Barbados,2020-03-14,0,0,0,BRB
14678,Barbados,2020-03-15,0,0,0,BRB
14679,Barbados,2020-03-16,0,0,0,BRB
14680,Barbados,2020-03-17,0,2,0,BRB
14681,Barbados,2020-03-18,0,2,0,BRB
14682,Barbados,2020-03-19,0,5,0,BRB
14683,Barbados,2020-03-20,0,5,0,BRB
14684,Barbados,2020-03-21,0,6,0,BRB
14685,Barbados,2020-03-22,0,14,0,BRB
14686,Barbados,2020-03-23,0,17,0,BRB
14687,Barbados,2020-03-24,0,18,0,BRB
14688,Barbados,2020-03-25,0,18,0,BRB
14689,Barbados,2020-03-26,0,18,0,BRB
14690,Barbados,2020-03-27,0,24,0,BRB
14691,Barbados,2020-03-28,0,26,0,BRB
14692,Barbados,2020-03-29,0,33,0,BRB
14693,Barbados,2020-03-30,0,33,0,BRB
14694,Barbados,2020-03-31,0,34,0,BRB
14695,Barbados,2020-04-01,0,34,0,BRB
14696,Barbados,2020-04-02,0,46,0,BRB
14697,Barbados,2020-04-03,0,51,0,BRB
14698,Barbados,2020-04-04,0,52,0,BRB
14699,Barbados,2020-04-05,1,56,6,BRB
14700,Barbados,2020-04-06,2,60,6,BRB
14701,Barbados,2020-04-07,3,63,6,BRB
14702,Barbados,2020-04-08,3,63,8,BRB
14703,Barbados,2020-04-09,3,66,11,BRB
14704,Barbados,2020-04-10,4,67,11,BRB
14705,Barbados,2020-04-11,4,68,11,BRB
14706,Barbados,2020-04-12,4,71,11,BRB
14707,Barbados,2020-04-13,4,72,13,BRB
14708,Barbados,2020-04-14,4,72,13,BRB
14709,Barbados,2020-04-15,5,73,15,BRB
14710,Barbados,2020-04-16,5,75,15,BRB
14711,Barbados,2020-04-17,5,75,15,BRB
14712,Barbados,2020-04-18,5,75,17,BRB
14713,Barbados,2020-04-19,5,75,17,BRB
14714,Barbados,2020-04-20,5,75,19,BRB
14715,Barbados,2020-04-21,5,75,25,BRB
14716,Barbados,2020-04-22,5,75,25,BRB
14717,Barbados,2020-04-23,6,76,30,BRB
14718,Barbados,2020-04-24,6,77,31,BRB
14719,Barbados,2020-04-25,6,79,31,BRB
14720,Barbados,2020-04-26,6,79,39,BRB
14721,Barbados,2020-04-27,6,80,39,BRB
14722,Barbados,2020-04-28,6,80,39,BRB
14723,Barbados,2020-04-29,7,80,39,BRB
14724,Barbados,2020-04-30,7,81,39,BRB
14725,Barbados,2020-05-01,7,81,39,BRB
14726,Barbados,2020-05-02,7,81,44,BRB
14727,Barbados,2020-05-03,7,82,44,BRB
14728,Barbados,2020-05-04,7,82,46,BRB
14729,Barbados,2020-05-05,7,82,47,BRB
14730,Barbados,2020-05-06,7,82,47,BRB
14731,Barbados,2020-05-07,7,82,53,BRB
14732,Barbados,2020-05-08,7,83,53,BRB
14733,Barbados,2020-05-09,7,84,57,BRB
14734,Barbados,2020-05-10,7,84,57,BRB
14735,Barbados,2020-05-11,7,84,57,BRB
14736,Barbados,2020-05-12,7,85,57,BRB
14737,Barbados,2020-05-13,7,85,65,BRB
14738,Barbados,2020-05-14,7,85,65,BRB
14739,Barbados,2020-05-15,7,85,65,BRB
14740,Barbados,2020-05-16,7,86,67,BRB
14741,Barbados,2020-05-17,7,88,68,BRB
14742,Belarus,2020-01-22,0,0,0,BLR
14743,Belarus,2020-01-23,0,0,0,BLR
14744,Belarus,2020-01-24,0,0,0,BLR
14745,Belarus,2020-01-25,0,0,0,BLR
14746,Belarus,2020-01-26,0,0,0,BLR
14747,Belarus,2020-01-27,0,0,0,BLR
14748,Belarus,2020-01-28,0,0,0,BLR
14749,Belarus,2020-01-29,0,0,0,BLR
14750,Belarus,2020-01-30,0,0,0,BLR
14751,Belarus,2020-01-31,0,0,0,BLR
14752,Belarus,2020-02-01,0,0,0,BLR
14753,Belarus,2020-02-02,0,0,0,BLR
14754,Belarus,2020-02-03,0,0,0,BLR
14755,Belarus,2020-02-04,0,0,0,BLR
14756,Belarus,2020-02-05,0,0,0,BLR
14757,Belarus,2020-02-06,0,0,0,BLR
14758,Belarus,2020-02-07,0,0,0,BLR
14759,Belarus,2020-02-08,0,0,0,BLR
14760,Belarus,2020-02-09,0,0,0,BLR
14761,Belarus,2020-02-10,0,0,0,BLR
14762,Belarus,2020-02-11,0,0,0,BLR
14763,Belarus,2020-02-12,0,0,0,BLR
14764,Belarus,2020-02-13,0,0,0,BLR
14765,Belarus,2020-02-14,0,0,0,BLR
14766,Belarus,2020-02-15,0,0,0,BLR
14767,Belarus,2020-02-16,0,0,0,BLR
14768,Belarus,2020-02-17,0,0,0,BLR
14769,Belarus,2020-02-18,0,0,0,BLR
14770,Belarus,2020-02-19,0,0,0,BLR
14771,Belarus,2020-02-20,0,0,0,BLR
14772,Belarus,2020-02-21,0,0,0,BLR
14773,Belarus,2020-02-22,0,0,0,BLR
14774,Belarus,2020-02-23,0,0,0,BLR
14775,Belarus,2020-02-24,0,0,0,BLR
14776,Belarus,2020-02-25,0,0,0,BLR
14777,Belarus,2020-02-26,0,0,0,BLR
14778,Belarus,2020-02-27,0,0,0,BLR
14779,Belarus,2020-02-28,0,1,0,BLR
14780,Belarus,2020-02-29,0,1,0,BLR
14781,Belarus,2020-03-01,0,1,0,BLR
14782,Belarus,2020-03-02,0,1,0,BLR
14783,Belarus,2020-03-03,0,1,0,BLR
14784,Belarus,2020-03-04,0,6,0,BLR
14785,Belarus,2020-03-05,0,6,0,BLR
14786,Belarus,2020-03-06,0,6,0,BLR
14787,Belarus,2020-03-07,0,6,0,BLR
14788,Belarus,2020-03-08,0,6,0,BLR
14789,Belarus,2020-03-09,0,6,1,BLR
14790,Belarus,2020-03-10,0,9,3,BLR
14791,Belarus,2020-03-11,0,9,3,BLR
14792,Belarus,2020-03-12,0,12,3,BLR
14793,Belarus,2020-03-13,0,27,3,BLR
14794,Belarus,2020-03-14,0,27,3,BLR
14795,Belarus,2020-03-15,0,27,3,BLR
14796,Belarus,2020-03-16,0,36,3,BLR
14797,Belarus,2020-03-17,0,36,3,BLR
14798,Belarus,2020-03-18,0,51,5,BLR
14799,Belarus,2020-03-19,0,51,5,BLR
14800,Belarus,2020-03-20,0,69,5,BLR
14801,Belarus,2020-03-21,0,76,15,BLR
14802,Belarus,2020-03-22,0,76,15,BLR
14803,Belarus,2020-03-23,0,81,15,BLR
14804,Belarus,2020-03-24,0,81,22,BLR
14805,Belarus,2020-03-25,0,86,29,BLR
14806,Belarus,2020-03-26,0,86,29,BLR
14807,Belarus,2020-03-27,0,94,32,BLR
14808,Belarus,2020-03-28,0,94,32,BLR
14809,Belarus,2020-03-29,0,94,32,BLR
14810,Belarus,2020-03-30,0,152,32,BLR
14811,Belarus,2020-03-31,1,152,47,BLR
14812,Belarus,2020-04-01,2,163,53,BLR
14813,Belarus,2020-04-02,4,304,53,BLR
14814,Belarus,2020-04-03,4,351,53,BLR
14815,Belarus,2020-04-04,5,440,53,BLR
14816,Belarus,2020-04-05,8,562,52,BLR
14817,Belarus,2020-04-06,13,700,53,BLR
14818,Belarus,2020-04-07,13,861,54,BLR
14819,Belarus,2020-04-08,13,1066,77,BLR
14820,Belarus,2020-04-09,16,1486,139,BLR
14821,Belarus,2020-04-10,19,1981,169,BLR
14822,Belarus,2020-04-11,23,2226,172,BLR
14823,Belarus,2020-04-12,26,2578,203,BLR
14824,Belarus,2020-04-13,29,2919,203,BLR
14825,Belarus,2020-04-14,33,3281,203,BLR
14826,Belarus,2020-04-15,36,3728,203,BLR
14827,Belarus,2020-04-16,40,4204,203,BLR
14828,Belarus,2020-04-17,42,4779,342,BLR
14829,Belarus,2020-04-18,45,4779,342,BLR
14830,Belarus,2020-04-19,47,4779,494,BLR
14831,Belarus,2020-04-20,51,6264,514,BLR
14832,Belarus,2020-04-21,55,6723,577,BLR
14833,Belarus,2020-04-22,58,7281,769,BLR
14834,Belarus,2020-04-23,60,8022,938,BLR
14835,Belarus,2020-04-24,63,8773,1120,BLR
14836,Belarus,2020-04-25,67,9590,1573,BLR
14837,Belarus,2020-04-26,72,10463,1695,BLR
14838,Belarus,2020-04-27,75,11289,1740,BLR
14839,Belarus,2020-04-28,79,12208,1993,BLR
14840,Belarus,2020-04-29,84,13181,2072,BLR
14841,Belarus,2020-04-30,89,14027,2386,BLR
14842,Belarus,2020-05-01,93,14917,2918,BLR
14843,Belarus,2020-05-02,97,15828,3117,BLR
14844,Belarus,2020-05-03,99,16705,3196,BLR
14845,Belarus,2020-05-04,103,17489,3259,BLR
14846,Belarus,2020-05-05,107,18350,3771,BLR
14847,Belarus,2020-05-06,112,19255,4388,BLR
14848,Belarus,2020-05-07,116,20168,5067,BLR
14849,Belarus,2020-05-08,121,21101,5484,BLR
14850,Belarus,2020-05-09,126,22052,6050,BLR
14851,Belarus,2020-05-10,131,22973,6406,BLR
14852,Belarus,2020-05-11,135,23906,6531,BLR
14853,Belarus,2020-05-12,142,24873,6974,BLR
14854,Belarus,2020-05-13,146,25825,7711,BLR
14855,Belarus,2020-05-14,151,26772,8168,BLR
14856,Belarus,2020-05-15,156,27730,8807,BLR
14857,Belarus,2020-05-16,160,28681,9498,BLR
14858,Belarus,2020-05-17,165,29650,9932,BLR
14859,Belgium,2020-01-22,0,0,0,BEL
14860,Belgium,2020-01-23,0,0,0,BEL
14861,Belgium,2020-01-24,0,0,0,BEL
14862,Belgium,2020-01-25,0,0,0,BEL
14863,Belgium,2020-01-26,0,0,0,BEL
14864,Belgium,2020-01-27,0,0,0,BEL
14865,Belgium,2020-01-28,0,0,0,BEL
14866,Belgium,2020-01-29,0,0,0,BEL
14867,Belgium,2020-01-30,0,0,0,BEL
14868,Belgium,2020-01-31,0,0,0,BEL
14869,Belgium,2020-02-01,0,0,0,BEL
14870,Belgium,2020-02-02,0,0,0,BEL
14871,Belgium,2020-02-03,0,0,0,BEL
14872,Belgium,2020-02-04,0,1,0,BEL
14873,Belgium,2020-02-05,0,1,0,BEL
14874,Belgium,2020-02-06,0,1,0,BEL
14875,Belgium,2020-02-07,0,1,0,BEL
14876,Belgium,2020-02-08,0,1,0,BEL
14877,Belgium,2020-02-09,0,1,0,BEL
14878,Belgium,2020-02-10,0,1,0,BEL
14879,Belgium,2020-02-11,0,1,0,BEL
14880,Belgium,2020-02-12,0,1,0,BEL
14881,Belgium,2020-02-13,0,1,0,BEL
14882,Belgium,2020-02-14,0,1,0,BEL
14883,Belgium,2020-02-15,0,1,0,BEL
14884,Belgium,2020-02-16,0,1,0,BEL
14885,Belgium,2020-02-17,0,1,1,BEL
14886,Belgium,2020-02-18,0,1,1,BEL
14887,Belgium,2020-02-19,0,1,1,BEL
14888,Belgium,2020-02-20,0,1,1,BEL
14889,Belgium,2020-02-21,0,1,1,BEL
14890,Belgium,2020-02-22,0,1,1,BEL
14891,Belgium,2020-02-23,0,1,1,BEL
14892,Belgium,2020-02-24,0,1,1,BEL
14893,Belgium,2020-02-25,0,1,1,BEL
14894,Belgium,2020-02-26,0,1,1,BEL
14895,Belgium,2020-02-27,0,1,1,BEL
14896,Belgium,2020-02-28,0,1,1,BEL
14897,Belgium,2020-02-29,0,1,1,BEL
14898,Belgium,2020-03-01,0,2,1,BEL
14899,Belgium,2020-03-02,0,8,1,BEL
