,country,date,fatal,confirmed,recovered
729,South Africa,2020-02-09,0,0,0
726,Poland,2020-02-09,0,0,0
730,Spain,2020-02-09,0,0,0
735,Tunisia,2020-02-09,0,0,0
732,Switzerland,2020-02-09,0,0,0
733,Taiwan*,2020-02-09,0,0,0
734,Thailand,2020-02-09,0,0,0
736,Turkey,2020-02-09,0,0,0
737,US,2020-02-09,0,0,0
738,United Arab Emirates,2020-02-09,0,0,0
739,United Kingdom,2020-02-09,0,0,0
722,Mexico,2020-02-09,0,0,0
731,Sweden,2020-02-09,0,0,0
721,Luxembourg,2020-02-09,0,0,0
740,Vietnam,2020-02-09,0,0,0
719,Japan,2020-02-09,0,0,0
702,Australia,2020-02-09,0,0,0
703,Austria,2020-02-09,0,0,0
704,Belgium,2020-02-09,0,0,0
705,Brazil,2020-02-09,0,0,0
706,Canada,2020-02-09,0,0,0
707,China,2020-02-09,905,905,905
708,Denmark,2020-02-09,0,0,0
709,Finland,2020-02-09,0,0,0
720,"Korea, South",2020-02-09,0,0,0
711,Germany,2020-02-09,0,0,0
712,Greece,2020-02-09,0,0,0
713,Hungary,2020-02-09,0,0,0
714,India,2020-02-09,0,0,0
715,Indonesia,2020-02-09,0,0,0
716,Iran,2020-02-09,0,0,0
717,Israel,2020-02-09,0,0,0
718,Italy,2020-02-09,0,0,0
710,France,2020-02-09,0,0,0
767,Russia,2020-02-10,0,0,0
766,Portugal,2020-02-10,0,0,0
762,Netherlands,2020-02-10,0,0,0
764,Philippines,2020-02-10,1,1,1
763,Norway,2020-02-10,0,0,0
768,South Africa,2020-02-10,0,0,0
765,Poland,2020-02-10,0,0,0
769,Spain,2020-02-10,0,0,0
774,Tunisia,2020-02-10,0,0,0
771,Switzerland,2020-02-10,0,0,0
772,Taiwan*,2020-02-10,0,0,0
773,Thailand,2020-02-10,0,0,0
775,Turkey,2020-02-10,0,0,0
776,US,2020-02-10,0,0,0
777,United Arab Emirates,2020-02-10,0,0,0
778,United Kingdom,2020-02-10,0,0,0
761,Mexico,2020-02-10,0,0,0
770,Sweden,2020-02-10,0,0,0
779,Vietnam,2020-02-10,0,0,0
760,Luxembourg,2020-02-10,0,0,0
758,Japan,2020-02-10,0,0,0
759,"Korea, South",2020-02-10,0,0,0
741,Australia,2020-02-10,0,0,0
742,Austria,2020-02-10,0,0,0
743,Belgium,2020-02-10,0,0,0
744,Brazil,2020-02-10,0,0,0
746,China,2020-02-10,1012,1012,1012
747,Denmark,2020-02-10,0,0,0
748,Finland,2020-02-10,0,0,0
745,Canada,2020-02-10,0,0,0
750,Germany,2020-02-10,0,0,0
749,France,2020-02-10,0,0,0
756,Israel,2020-02-10,0,0,0
755,Iran,2020-02-10,0,0,0
754,Indonesia,2020-02-10,0,0,0
757,Italy,2020-02-10,0,0,0
752,Hungary,2020-02-10,0,0,0
751,Greece,2020-02-10,0,0,0
753,India,2020-02-10,0,0,0
807,South Africa,2020-02-11,0,0,0
801,Netherlands,2020-02-11,0,0,0
802,Norway,2020-02-11,0,0,0
803,Philippines,2020-02-11,1,1,1
804,Poland,2020-02-11,0,0,0
805,Portugal,2020-02-11,0,0,0
806,Russia,2020-02-11,0,0,0
808,Spain,2020-02-11,0,0,0
800,Mexico,2020-02-11,0,0,0
810,Switzerland,2020-02-11,0,0,0
811,Taiwan*,2020-02-11,0,0,0
812,Thailand,2020-02-11,0,0,0
813,Tunisia,2020-02-11,0,0,0
814,Turkey,2020-02-11,0,0,0
815,US,2020-02-11,0,0,0
816,United Arab Emirates,2020-02-11,0,0,0
817,United Kingdom,2020-02-11,0,0,0
809,Sweden,2020-02-11,0,0,0
818,Vietnam,2020-02-11,0,0,0
799,Luxembourg,2020-02-11,0,0,0
797,Japan,2020-02-11,0,0,0
780,Australia,2020-02-11,0,0,0
781,Austria,2020-02-11,0,0,0
782,Belgium,2020-02-11,0,0,0
783,Brazil,2020-02-11,0,0,0
784,Canada,2020-02-11,0,0,0
785,China,2020-02-11,1112,1112,1112
786,Denmark,2020-02-11,0,0,0
787,Finland,2020-02-11,0,0,0
798,"Korea, South",2020-02-11,0,0,0
789,Germany,2020-02-11,0,0,0
790,Greece,2020-02-11,0,0,0
791,Hungary,2020-02-11,0,0,0
792,India,2020-02-11,0,0,0
793,Indonesia,2020-02-11,0,0,0
794,Iran,2020-02-11,0,0,0
795,Israel,2020-02-11,0,0,0
796,Italy,2020-02-11,0,0,0
788,France,2020-02-11,0,0,0
845,Russia,2020-02-12,0,0,0
844,Portugal,2020-02-12,0,0,0
840,Netherlands,2020-02-12,0,0,0
842,Philippines,2020-02-12,1,1,1
841,Norway,2020-02-12,0,0,0
846,South Africa,2020-02-12,0,0,0
843,Poland,2020-02-12,0,0,0
847,Spain,2020-02-12,0,0,0
852,Tunisia,2020-02-12,0,0,0
849,Switzerland,2020-02-12,0,0,0
850,Taiwan*,2020-02-12,0,0,0
851,Thailand,2020-02-12,0,0,0
853,Turkey,2020-02-12,0,0,0
854,US,2020-02-12,0,0,0
855,United Arab Emirates,2020-02-12,0,0,0
856,United Kingdom,2020-02-12,0,0,0
839,Mexico,2020-02-12,0,0,0
848,Sweden,2020-02-12,0,0,0
838,Luxembourg,2020-02-12,0,0,0
857,Vietnam,2020-02-12,0,0,0
836,Japan,2020-02-12,0,0,0
819,Australia,2020-02-12,0,0,0
820,Austria,2020-02-12,0,0,0
821,Belgium,2020-02-12,0,0,0
822,Brazil,2020-02-12,0,0,0
823,Canada,2020-02-12,0,0,0
824,China,2020-02-12,1117,1117,1117
825,Denmark,2020-02-12,0,0,0
826,Finland,2020-02-12,0,0,0
837,"Korea, South",2020-02-12,0,0,0
828,Germany,2020-02-12,0,0,0
829,Greece,2020-02-12,0,0,0
830,Hungary,2020-02-12,0,0,0
831,India,2020-02-12,0,0,0
832,Indonesia,2020-02-12,0,0,0
833,Iran,2020-02-12,0,0,0
834,Israel,2020-02-12,0,0,0
835,Italy,2020-02-12,0,0,0
827,France,2020-02-12,0,0,0
884,Russia,2020-02-13,0,0,0
883,Portugal,2020-02-13,0,0,0
879,Netherlands,2020-02-13,0,0,0
881,Philippines,2020-02-13,1,1,1
880,Norway,2020-02-13,0,0,0
885,South Africa,2020-02-13,0,0,0
882,Poland,2020-02-13,0,0,0
886,Spain,2020-02-13,0,0,0
891,Tunisia,2020-02-13,0,0,0
888,Switzerland,2020-02-13,0,0,0
889,Taiwan*,2020-02-13,0,0,0
890,Thailand,2020-02-13,0,0,0
892,Turkey,2020-02-13,0,0,0
893,US,2020-02-13,0,0,0
894,United Arab Emirates,2020-02-13,0,0,0
895,United Kingdom,2020-02-13,0,0,0
878,Mexico,2020-02-13,0,0,0
887,Sweden,2020-02-13,0,0,0
896,Vietnam,2020-02-13,0,0,0
877,Luxembourg,2020-02-13,0,0,0
875,Japan,2020-02-13,1,1,1
876,"Korea, South",2020-02-13,0,0,0
858,Australia,2020-02-13,0,0,0
859,Austria,2020-02-13,0,0,0
860,Belgium,2020-02-13,0,0,0
861,Brazil,2020-02-13,0,0,0
863,China,2020-02-13,1369,1369,1369
864,Denmark,2020-02-13,0,0,0
865,Finland,2020-02-13,0,0,0
862,Canada,2020-02-13,0,0,0
867,Germany,2020-02-13,0,0,0
866,France,2020-02-13,0,0,0
873,Israel,2020-02-13,0,0,0
872,Iran,2020-02-13,0,0,0
871,Indonesia,2020-02-13,0,0,0
874,Italy,2020-02-13,0,0,0
869,Hungary,2020-02-13,0,0,0
868,Greece,2020-02-13,0,0,0
870,India,2020-02-13,0,0,0
924,South Africa,2020-02-14,0,0,0
918,Netherlands,2020-02-14,0,0,0
919,Norway,2020-02-14,0,0,0
920,Philippines,2020-02-14,1,1,1
921,Poland,2020-02-14,0,0,0
922,Portugal,2020-02-14,0,0,0
923,Russia,2020-02-14,0,0,0
925,Spain,2020-02-14,0,0,0
917,Mexico,2020-02-14,0,0,0
927,Switzerland,2020-02-14,0,0,0
928,Taiwan*,2020-02-14,0,0,0
929,Thailand,2020-02-14,0,0,0
930,Tunisia,2020-02-14,0,0,0
931,Turkey,2020-02-14,0,0,0
932,US,2020-02-14,0,0,0
933,United Arab Emirates,2020-02-14,0,0,0
934,United Kingdom,2020-02-14,0,0,0
926,Sweden,2020-02-14,0,0,0
916,Luxembourg,2020-02-14,0,0,0
935,Vietnam,2020-02-14,0,0,0
914,Japan,2020-02-14,1,1,1
897,Australia,2020-02-14,0,0,0
898,Austria,2020-02-14,0,0,0
899,Belgium,2020-02-14,0,0,0
900,Brazil,2020-02-14,0,0,0
901,Canada,2020-02-14,0,0,0
902,China,2020-02-14,1521,1521,1521
903,Denmark,2020-02-14,0,0,0
904,Finland,2020-02-14,0,0,0
915,"Korea, South",2020-02-14,0,0,0
906,Germany,2020-02-14,0,0,0
907,Greece,2020-02-14,0,0,0
908,Hungary,2020-02-14,0,0,0
909,India,2020-02-14,0,0,0
910,Indonesia,2020-02-14,0,0,0
911,Iran,2020-02-14,0,0,0
912,Israel,2020-02-14,0,0,0
913,Italy,2020-02-14,0,0,0
905,France,2020-02-14,0,0,0
958,Norway,2020-02-15,0,0,0
959,Philippines,2020-02-15,1,1,1
961,Portugal,2020-02-15,0,0,0
962,Russia,2020-02-15,0,0,0
963,South Africa,2020-02-15,0,0,0
964,Spain,2020-02-15,0,0,0
965,Sweden,2020-02-15,0,0,0
969,Tunisia,2020-02-15,0,0,0
967,Taiwan*,2020-02-15,0,0,0
968,Thailand,2020-02-15,0,0,0
957,Netherlands,2020-02-15,0,0,0
970,Turkey,2020-02-15,0,0,0
971,US,2020-02-15,0,0,0
972,United Arab Emirates,2020-02-15,0,0,0
973,United Kingdom,2020-02-15,0,0,0
974,Vietnam,2020-02-15,0,0,0
966,Switzerland,2020-02-15,0,0,0
956,Mexico,2020-02-15,0,0,0
960,Poland,2020-02-15,0,0,0
955,Luxembourg,2020-02-15,0,0,0
954,"Korea, South",2020-02-15,0,0,0
936,Australia,2020-02-15,0,0,0
937,Austria,2020-02-15,0,0,0
938,Belgium,2020-02-15,0,0,0
939,Brazil,2020-02-15,0,0,0
940,Canada,2020-02-15,0,0,0
942,Denmark,2020-02-15,0,0,0
943,Finland,2020-02-15,0,0,0
944,France,2020-02-15,1,1,1
941,China,2020-02-15,1663,1663,1663
946,Greece,2020-02-15,0,0,0
945,Germany,2020-02-15,0,0,0
952,Italy,2020-02-15,0,0,0
951,Israel,2020-02-15,0,0,0
950,Iran,2020-02-15,0,0,0
953,Japan,2020-02-15,1,1,1
948,India,2020-02-15,0,0,0
947,Hungary,2020-02-15,0,0,0
949,Indonesia,2020-02-15,0,0,0
1002,South Africa,2020-02-16,0,0,0
996,Netherlands,2020-02-16,0,0,0
997,Norway,2020-02-16,0,0,0
998,Philippines,2020-02-16,1,1,1
999,Poland,2020-02-16,0,0,0
1000,Portugal,2020-02-16,0,0,0
1001,Russia,2020-02-16,0,0,0
1003,Spain,2020-02-16,0,0,0
995,Mexico,2020-02-16,0,0,0
1005,Switzerland,2020-02-16,0,0,0
1006,Taiwan*,2020-02-16,1,1,1
1007,Thailand,2020-02-16,0,0,0
1008,Tunisia,2020-02-16,0,0,0
1009,Turkey,2020-02-16,0,0,0
1010,US,2020-02-16,0,0,0
1011,United Arab Emirates,2020-02-16,0,0,0
1012,United Kingdom,2020-02-16,0,0,0
1004,Sweden,2020-02-16,0,0,0
1013,Vietnam,2020-02-16,0,0,0
994,Luxembourg,2020-02-16,0,0,0
992,Japan,2020-02-16,1,1,1
975,Australia,2020-02-16,0,0,0
976,Austria,2020-02-16,0,0,0
977,Belgium,2020-02-16,0,0,0
978,Brazil,2020-02-16,0,0,0
979,Canada,2020-02-16,0,0,0
980,China,2020-02-16,1766,1766,1766
981,Denmark,2020-02-16,0,0,0
982,Finland,2020-02-16,0,0,0
993,"Korea, South",2020-02-16,0,0,0
984,Germany,2020-02-16,0,0,0
985,Greece,2020-02-16,0,0,0
986,Hungary,2020-02-16,0,0,0
987,India,2020-02-16,0,0,0
988,Indonesia,2020-02-16,0,0,0
989,Iran,2020-02-16,0,0,0
990,Israel,2020-02-16,0,0,0
991,Italy,2020-02-16,0,0,0
983,France,2020-02-16,1,1,1
1040,Russia,2020-02-17,0,0,0
1039,Portugal,2020-02-17,0,0,0
1035,Netherlands,2020-02-17,0,0,0
1037,Philippines,2020-02-17,1,1,1
1036,Norway,2020-02-17,0,0,0
1041,South Africa,2020-02-17,0,0,0
1038,Poland,2020-02-17,0,0,0
1042,Spain,2020-02-17,0,0,0
1047,Tunisia,2020-02-17,0,0,0
1044,Switzerland,2020-02-17,0,0,0
1045,Taiwan*,2020-02-17,1,1,1
1046,Thailand,2020-02-17,0,0,0
1048,Turkey,2020-02-17,0,0,0
1049,US,2020-02-17,0,0,0
1050,United Arab Emirates,2020-02-17,0,0,0
1051,United Kingdom,2020-02-17,0,0,0
1034,Mexico,2020-02-17,0,0,0
1043,Sweden,2020-02-17,0,0,0
1052,Vietnam,2020-02-17,0,0,0
1033,Luxembourg,2020-02-17,0,0,0
1031,Japan,2020-02-17,1,1,1
1032,"Korea, South",2020-02-17,0,0,0
1014,Australia,2020-02-17,0,0,0
1015,Austria,2020-02-17,0,0,0
1016,Belgium,2020-02-17,0,0,0
1017,Brazil,2020-02-17,0,0,0
1019,China,2020-02-17,1864,1864,1864
1020,Denmark,2020-02-17,0,0,0
1021,Finland,2020-02-17,0,0,0
1018,Canada,2020-02-17,0,0,0
1023,Germany,2020-02-17,0,0,0
1022,France,2020-02-17,1,1,1
1029,Israel,2020-02-17,0,0,0
1028,Iran,2020-02-17,0,0,0
1027,Indonesia,2020-02-17,0,0,0
1030,Italy,2020-02-17,0,0,0
1025,Hungary,2020-02-17,0,0,0
1024,Greece,2020-02-17,0,0,0
1026,India,2020-02-17,0,0,0
1080,South Africa,2020-02-18,0,0,0
1074,Netherlands,2020-02-18,0,0,0
1075,Norway,2020-02-18,0,0,0
1076,Philippines,2020-02-18,1,1,1
1077,Poland,2020-02-18,0,0,0
1078,Portugal,2020-02-18,0,0,0
1079,Russia,2020-02-18,0,0,0
1082,Sweden,2020-02-18,0,0,0
1073,Mexico,2020-02-18,0,0,0
1084,Taiwan*,2020-02-18,1,1,1
1085,Thailand,2020-02-18,0,0,0
1086,Tunisia,2020-02-18,0,0,0
1087,Turkey,2020-02-18,0,0,0
1088,US,2020-02-18,0,0,0
1089,United Arab Emirates,2020-02-18,0,0,0
1090,United Kingdom,2020-02-18,0,0,0
1091,Vietnam,2020-02-18,0,0,0
1083,Switzerland,2020-02-18,0,0,0
1072,Luxembourg,2020-02-18,0,0,0
1081,Spain,2020-02-18,0,0,0
1070,Japan,2020-02-18,1,1,1
1053,Australia,2020-02-18,0,0,0
1054,Austria,2020-02-18,0,0,0
1055,Belgium,2020-02-18,0,0,0
1056,Brazil,2020-02-18,0,0,0
1057,Canada,2020-02-18,0,0,0
1058,China,2020-02-18,2003,2003,2003
1059,Denmark,2020-02-18,0,0,0
1060,Finland,2020-02-18,0,0,0
1061,France,2020-02-18,1,1,1
1071,"Korea, South",2020-02-18,0,0,0
1062,Germany,2020-02-18,0,0,0
1063,Greece,2020-02-18,0,0,0
1064,Hungary,2020-02-18,0,0,0
1065,India,2020-02-18,0,0,0
1066,Indonesia,2020-02-18,0,0,0
1067,Iran,2020-02-18,0,0,0
1068,Israel,2020-02-18,0,0,0
1069,Italy,2020-02-18,0,0,0
1120,Spain,2020-02-19,0,0,0
1119,South Africa,2020-02-19,0,0,0
1118,Russia,2020-02-19,0,0,0
1116,Poland,2020-02-19,0,0,0
1115,Philippines,2020-02-19,1,1,1
1114,Norway,2020-02-19,0,0,0
1121,Sweden,2020-02-19,0,0,0
1117,Portugal,2020-02-19,0,0,0
1122,Switzerland,2020-02-19,0,0,0
1126,Turkey,2020-02-19,0,0,0
1124,Thailand,2020-02-19,0,0,0
1125,Tunisia,2020-02-19,0,0,0
1113,Netherlands,2020-02-19,0,0,0
1127,US,2020-02-19,0,0,0
1128,United Arab Emirates,2020-02-19,0,0,0
1129,United Kingdom,2020-02-19,0,0,0
1130,Vietnam,2020-02-19,0,0,0
1123,Taiwan*,2020-02-19,1,1,1
1112,Mexico,2020-02-19,0,0,0
1111,Luxembourg,2020-02-19,0,0,0
1110,"Korea, South",2020-02-19,0,0,0
1092,Australia,2020-02-19,0,0,0
1093,Austria,2020-02-19,0,0,0
1094,Belgium,2020-02-19,0,0,0
1095,Brazil,2020-02-19,0,0,0
1096,Canada,2020-02-19,0,0,0
1097,China,2020-02-19,2116,2116,2116
1099,Finland,2020-02-19,0,0,0
1100,France,2020-02-19,1,1,1
1101,Germany,2020-02-19,0,0,0
1098,Denmark,2020-02-19,0,0,0
1103,Hungary,2020-02-19,0,0,0
1104,India,2020-02-19,0,0,0
1105,Indonesia,2020-02-19,0,0,0
1106,Iran,2020-02-19,2,2,2
1107,Israel,2020-02-19,0,0,0
1108,Italy,2020-02-19,0,0,0
1109,Japan,2020-02-19,1,1,1
1102,Greece,2020-02-19,0,0,0
1160,Sweden,2020-02-20,0,0,0
1153,Norway,2020-02-20,0,0,0
1154,Philippines,2020-02-20,1,1,1
1156,Portugal,2020-02-20,0,0,0
1157,Russia,2020-02-20,0,0,0
1158,South Africa,2020-02-20,0,0,0
1159,Spain,2020-02-20,0,0,0
1161,Switzerland,2020-02-20,0,0,0
1155,Poland,2020-02-20,0,0,0
1163,Thailand,2020-02-20,0,0,0
1164,Tunisia,2020-02-20,0,0,0
1165,Turkey,2020-02-20,0,0,0
1166,US,2020-02-20,0,0,0
1167,United Arab Emirates,2020-02-20,0,0,0
1168,United Kingdom,2020-02-20,0,0,0
1169,Vietnam,2020-02-20,0,0,0
1152,Netherlands,2020-02-20,0,0,0
1162,Taiwan*,2020-02-20,1,1,1
1151,Mexico,2020-02-20,0,0,0
1136,China,2020-02-20,2238,2238,2238
1149,"Korea, South",2020-02-20,1,1,1
1150,Luxembourg,2020-02-20,0,0,0
1132,Austria,2020-02-20,0,0,0
1133,Belgium,2020-02-20,0,0,0
1134,Brazil,2020-02-20,0,0,0
1135,Canada,2020-02-20,0,0,0
1137,Denmark,2020-02-20,0,0,0
1138,Finland,2020-02-20,0,0,0
1139,France,2020-02-20,1,1,1
1131,Australia,2020-02-20,0,0,0
1141,Greece,2020-02-20,0,0,0
1140,Germany,2020-02-20,0,0,0
1147,Italy,2020-02-20,0,0,0
1146,Israel,2020-02-20,0,0,0
1145,Iran,2020-02-20,2,2,2
1148,Japan,2020-02-20,1,1,1
1143,India,2020-02-20,0,0,0
1142,Hungary,2020-02-20,0,0,0
1144,Indonesia,2020-02-20,0,0,0
1191,Netherlands,2020-02-21,0,0,0
1197,South Africa,2020-02-21,0,0,0
1192,Norway,2020-02-21,0,0,0
1193,Philippines,2020-02-21,1,1,1
1194,Poland,2020-02-21,0,0,0
1195,Portugal,2020-02-21,0,0,0
1196,Russia,2020-02-21,0,0,0
1198,Spain,2020-02-21,0,0,0
1203,Tunisia,2020-02-21,0,0,0
1200,Switzerland,2020-02-21,0,0,0
1201,Taiwan*,2020-02-21,1,1,1
1202,Thailand,2020-02-21,0,0,0
1204,Turkey,2020-02-21,0,0,0
1205,US,2020-02-21,0,0,0
1206,United Arab Emirates,2020-02-21,0,0,0
1207,United Kingdom,2020-02-21,0,0,0
1190,Mexico,2020-02-21,0,0,0
1199,Sweden,2020-02-21,0,0,0
1189,Luxembourg,2020-02-21,0,0,0
1208,Vietnam,2020-02-21,0,0,0
1187,Japan,2020-02-21,1,1,1
1188,"Korea, South",2020-02-21,2,2,2
1170,Australia,2020-02-21,0,0,0
1171,Austria,2020-02-21,0,0,0
1172,Belgium,2020-02-21,0,0,0
1173,Brazil,2020-02-21,0,0,0
1175,China,2020-02-21,2238,2238,2238
1176,Denmark,2020-02-21,0,0,0
1177,Finland,2020-02-21,0,0,0
1174,Canada,2020-02-21,0,0,0
1179,Germany,2020-02-21,0,0,0
1178,France,2020-02-21,1,1,1
1185,Israel,2020-02-21,0,0,0
1184,Iran,2020-02-21,4,4,4
1183,Indonesia,2020-02-21,0,0,0
1186,Italy,2020-02-21,1,1,1
1181,Hungary,2020-02-21,0,0,0
1180,Greece,2020-02-21,0,0,0
1182,India,2020-02-21,0,0,0
1237,Spain,2020-02-22,0,0,0
1231,Norway,2020-02-22,0,0,0
1232,Philippines,2020-02-22,1,1,1
1233,Poland,2020-02-22,0,0,0
1234,Portugal,2020-02-22,0,0,0
1235,Russia,2020-02-22,0,0,0
1236,South Africa,2020-02-22,0,0,0
1238,Sweden,2020-02-22,0,0,0
1230,Netherlands,2020-02-22,0,0,0
1240,Taiwan*,2020-02-22,1,1,1
1241,Thailand,2020-02-22,0,0,0
1242,Tunisia,2020-02-22,0,0,0
1243,Turkey,2020-02-22,0,0,0
1244,US,2020-02-22,0,0,0
1245,United Arab Emirates,2020-02-22,0,0,0
1246,United Kingdom,2020-02-22,0,0,0
1247,Vietnam,2020-02-22,0,0,0
1239,Switzerland,2020-02-22,0,0,0
1229,Mexico,2020-02-22,0,0,0
1214,China,2020-02-22,2443,2443,2443
1227,"Korea, South",2020-02-22,2,2,2
1228,Luxembourg,2020-02-22,0,0,0
1210,Austria,2020-02-22,0,0,0
1211,Belgium,2020-02-22,0,0,0
1212,Brazil,2020-02-22,0,0,0
1213,Canada,2020-02-22,0,0,0
1215,Denmark,2020-02-22,0,0,0
1216,Finland,2020-02-22,0,0,0
1217,France,2020-02-22,1,1,1
1209,Australia,2020-02-22,0,0,0
1219,Greece,2020-02-22,0,0,0
1218,Germany,2020-02-22,0,0,0
1225,Italy,2020-02-22,2,2,2
1224,Israel,2020-02-22,0,0,0
1223,Iran,2020-02-22,5,5,5
1226,Japan,2020-02-22,1,1,1
1221,India,2020-02-22,0,0,0
1220,Hungary,2020-02-22,0,0,0
1222,Indonesia,2020-02-22,0,0,0
1286,Vietnam,2020-02-23,0,0,0
1269,Netherlands,2020-02-23,0,0,0
1270,Norway,2020-02-23,0,0,0
1271,Philippines,2020-02-23,1,1,1
1272,Poland,2020-02-23,0,0,0
1273,Portugal,2020-02-23,0,0,0
1274,Russia,2020-02-23,0,0,0
1275,South Africa,2020-02-23,0,0,0
1276,Spain,2020-02-23,0,0,0
1278,Switzerland,2020-02-23,0,0,0
1279,Taiwan*,2020-02-23,1,1,1
1280,Thailand,2020-02-23,0,0,0
1282,Turkey,2020-02-23,0,0,0
1283,US,2020-02-23,0,0,0
1284,United Arab Emirates,2020-02-23,0,0,0
1285,United Kingdom,2020-02-23,0,0,0
1268,Mexico,2020-02-23,0,0,0
1277,Sweden,2020-02-23,0,0,0
1267,Luxembourg,2020-02-23,0,0,0
1281,Tunisia,2020-02-23,0,0,0
1265,Japan,2020-02-23,1,1,1
1266,"Korea, South",2020-02-23,6,6,6
1248,Australia,2020-02-23,0,0,0
1249,Austria,2020-02-23,0,0,0
1250,Belgium,2020-02-23,0,0,0
1251,Brazil,2020-02-23,0,0,0
1253,China,2020-02-23,2445,2445,2445
1254,Denmark,2020-02-23,0,0,0
1255,Finland,2020-02-23,0,0,0
1252,Canada,2020-02-23,0,0,0
1257,Germany,2020-02-23,0,0,0
1258,Greece,2020-02-23,0,0,0
1259,Hungary,2020-02-23,0,0,0
1260,India,2020-02-23,0,0,0
1261,Indonesia,2020-02-23,0,0,0
1262,Iran,2020-02-23,8,8,8
1263,Israel,2020-02-23,0,0,0
1256,France,2020-02-23,1,1,1
1264,Italy,2020-02-23,3,3,3
1314,South Africa,2020-02-24,0,0,0
1313,Russia,2020-02-24,0,0,0
1312,Portugal,2020-02-24,0,0,0
1309,Norway,2020-02-24,0,0,0
1310,Philippines,2020-02-24,1,1,1
1315,Spain,2020-02-24,0,0,0
1311,Poland,2020-02-24,0,0,0
1316,Sweden,2020-02-24,0,0,0
1325,Vietnam,2020-02-24,0,0,0
1318,Taiwan*,2020-02-24,1,1,1
1319,Thailand,2020-02-24,0,0,0
1320,Tunisia,2020-02-24,0,0,0
1321,Turkey,2020-02-24,0,0,0
1322,US,2020-02-24,0,0,0
1323,United Arab Emirates,2020-02-24,0,0,0
1324,United Kingdom,2020-02-24,0,0,0
1308,Netherlands,2020-02-24,0,0,0
1317,Switzerland,2020-02-24,0,0,0
1307,Mexico,2020-02-24,0,0,0
1300,Indonesia,2020-02-24,0,0,0
1305,"Korea, South",2020-02-24,8,8,8
1287,Australia,2020-02-24,0,0,0
1288,Austria,2020-02-24,0,0,0
1289,Belgium,2020-02-24,0,0,0
1290,Brazil,2020-02-24,0,0,0
1306,Luxembourg,2020-02-24,0,0,0
1292,China,2020-02-24,2595,2595,2595
1293,Denmark,2020-02-24,0,0,0
1294,Finland,2020-02-24,0,0,0
1291,Canada,2020-02-24,0,0,0
1296,Germany,2020-02-24,0,0,0
1297,Greece,2020-02-24,0,0,0
1298,Hungary,2020-02-24,0,0,0
1299,India,2020-02-24,0,0,0
1301,Iran,2020-02-24,12,12,12
1302,Israel,2020-02-24,0,0,0
1303,Italy,2020-02-24,7,7,7
1304,Japan,2020-02-24,1,1,1
1295,France,2020-02-24,1,1,1
1354,Spain,2020-02-25,0,0,0
1353,South Africa,2020-02-25,0,0,0
1352,Russia,2020-02-25,0,0,0
1348,Norway,2020-02-25,0,0,0
1355,Sweden,2020-02-25,0,0,0
1349,Philippines,2020-02-25,1,1,1
1351,Portugal,2020-02-25,0,0,0
1356,Switzerland,2020-02-25,0,0,0
1350,Poland,2020-02-25,0,0,0
1358,Thailand,2020-02-25,0,0,0
1359,Tunisia,2020-02-25,0,0,0
1360,Turkey,2020-02-25,0,0,0
1361,US,2020-02-25,0,0,0
1362,United Arab Emirates,2020-02-25,0,0,0
1363,United Kingdom,2020-02-25,0,0,0
1364,Vietnam,2020-02-25,0,0,0
1347,Netherlands,2020-02-25,0,0,0
1357,Taiwan*,2020-02-25,1,1,1
1346,Mexico,2020-02-25,0,0,0
1345,Luxembourg,2020-02-25,0,0,0
1344,"Korea, South",2020-02-25,10,10,10
1327,Austria,2020-02-25,0,0,0
1328,Belgium,2020-02-25,0,0,0
1329,Brazil,2020-02-25,0,0,0
1330,Canada,2020-02-25,0,0,0
1331,China,2020-02-25,2665,2665,2665
1332,Denmark,2020-02-25,0,0,0
1333,Finland,2020-02-25,0,0,0
1334,France,2020-02-25,1,1,1
1326,Australia,2020-02-25,0,0,0
1336,Greece,2020-02-25,0,0,0
1337,Hungary,2020-02-25,0,0,0
1338,India,2020-02-25,0,0,0
1339,Indonesia,2020-02-25,0,0,0
1340,Iran,2020-02-25,16,16,16
1341,Israel,2020-02-25,0,0,0
1342,Italy,2020-02-25,10,10,10
1343,Japan,2020-02-25,1,1,1
1335,Germany,2020-02-25,0,0,0
1391,Russia,2020-02-26,0,0,0
1390,Portugal,2020-02-26,0,0,0
1386,Netherlands,2020-02-26,0,0,0
1388,Philippines,2020-02-26,1,1,1
1387,Norway,2020-02-26,0,0,0
1392,South Africa,2020-02-26,0,0,0
1389,Poland,2020-02-26,0,0,0
1393,Spain,2020-02-26,0,0,0
1398,Tunisia,2020-02-26,0,0,0
1395,Switzerland,2020-02-26,0,0,0
1396,Taiwan*,2020-02-26,1,1,1
1397,Thailand,2020-02-26,0,0,0
1399,Turkey,2020-02-26,0,0,0
1400,US,2020-02-26,0,0,0
1401,United Arab Emirates,2020-02-26,0,0,0
1402,United Kingdom,2020-02-26,0,0,0
1385,Mexico,2020-02-26,0,0,0
1394,Sweden,2020-02-26,0,0,0
1384,Luxembourg,2020-02-26,0,0,0
1403,Vietnam,2020-02-26,0,0,0
1382,Japan,2020-02-26,2,2,2
1365,Australia,2020-02-26,0,0,0
1366,Austria,2020-02-26,0,0,0
1367,Belgium,2020-02-26,0,0,0
1368,Brazil,2020-02-26,0,0,0
1369,Canada,2020-02-26,0,0,0
